C:\3\DOUTORADO\NATUREZAS\1\3. NOTÍCIAS INSTITUCIONAIS\prefeitura\fazenda\2014-04-30-17-165.txtΓ"








   Agenda do secretário Marcos Cruz  Quarta-feira, 28 de maio de 2014    0/05/2014 
"Γ0/05/2014Γagenda de o secretário Marcos Cruz quarta-feira , 28 de maio de 2014 0/05/2014Γsecretario marcos cruz maio
C:\3\DOUTORADO\NATUREZAS\1\3. NOTÍCIAS INSTITUCIONAIS\prefeitura\fazenda\2014-04-30-18-171.txtΓ"








   Agenda do secretário Marcos Cruz  Terça-feira, 20 de maio de 2014    0/05/2014 
"Γ0/05/2014Γagenda de o secretário Marcos Cruz terça-feira , 20 de maio de 2014 0/05/2014Γsecretario marcos cruz terca maio
C:\3\DOUTORADO\NATUREZAS\1\3. NOTÍCIAS INSTITUCIONAIS\prefeitura\fazenda\2014-04-30-18-172.txtΓ"








   Agenda do secretário Marcos Cruz  Segunda-feira, 19 de maio de 2014    0/05/2014  Integral: Participa da 2ª Assembleia Geral Ordinária
da Associação Brasileira das Secretarias de Finanças das Capitais (ABRASF) de
2014 
"Γ0/05/2014Γagenda de o secretário Marcos Cruz Segunda-feira , 19 de maio de 2014 0/05/2014 integral : participar de o 2ª Assembleia Geral Ordinária de o Associação Brasileira de o Secretarias de Finanças de o Capitais ( ABRASF ) de 2014Γsecretario marcos cruz maio integral participar assembleia geral ordinaria associacao brasileira secretarias financas capitais abrasf
C:\3\DOUTORADO\NATUREZAS\1\3. NOTÍCIAS INSTITUCIONAIS\prefeitura\fazenda\2014-05-03-18-177.txtΓ"








   Agenda do secretário Marcos Cruz  Segunda-feira, 12 de maio de 2014.    3/05/2014  8h30: Despachos internos 9h00: Reunião com o prefeito Fernando Haddad, com os
secretários Simão Pedro (Serviço), Luis Massonetto (Negócios Jurídicos), e
Wilson Poit, presidente da SPTuris e diretor-presidente da São Paulo Negócios 14h30: Reunião com Gilles Coccoli, diretor geral da Ticket
Serviços 17h00: Reunião com Robinson Barreirinhas, Procurador Geral
do Município 18h30: Despachos internos  
"Γ3/05/2014Γagenda de o secretário Marcos Cruz Segunda-feira , 12 de maio de 2014 . 3/05/2014 8h30 : despacho interno 9h00 : reunião com o prefeito Fernando Haddad , com o secretários Simão Pedro ( Serviço ) , Luis Massonetto ( negócio jurídico ) , e Wilson Poit , presidente de o spturi e diretor-presidente de o São Paulo negócio 14h30 : reunião com Gilles Coccoli , diretor geral de o Ticket serviço 17h00 : reunião com Robinson Barreirinhas , Procurador Geral de o Município 18h30 : despacho internoΓsecretario marcos cruz maio interno prefeito fernando haddad secretarios simao pedro servico luis massonetto negocio juridico wilson poit presidente spturi diretor presidente negocio gilles coccoli diretor geral ticket servico robinson barreirinhas procurador geral interno
C:\3\DOUTORADO\NATUREZAS\1\3. NOTÍCIAS INSTITUCIONAIS\prefeitura\fazenda\2014-05-03-18-178.txtΓ"








   Agenda do secretário Marcos Cruz  Sexta-feira, 09 de maio de 2014.    3/05/2014  9h30: Reunião com os membros da JOF (Junta
Orçamentário-Financeira) 12h30: Almoço com o prefeito
Fernando Haddad e com os secretários Francisco Macena (Governo), Paulo
Frateschi (Relações Governamentais), Leda Paulani (Planejamento), Luis
Massonetto (Negócios Jurídicos) e Fernando de Mello Franco (Desenvolvimento
Urbano) 16h00: Reunião com Luiz Bueno, diretor superintendente da
Odebrecht Infraestrutura, Mauricio Maurano, vice-presidente de atacado,
negócios internacionais e private bank do Banco do Brasil, e Evaldo Borges,
superintendente de governo do Banco do Brasil 16h30: Reunião com o prefeito Fernando Haddad e com os
secretários Fernando de Mello Franco (Desenvolvimentos Urbano) e Luis
Massonetto (Negócios Jurídicos) 18h30: Despachos internos  
"Γ3/05/2014Γagenda de o secretário Marcos Cruz Sexta-feira , 09 de maio de 2014 . 3/05/2014 9h30 : reunião com o membro de o JOF ( Junta Orçamentário-Financeira ) 12h30 : Almoço com o prefeito Fernando Haddad e com o secretários Francisco Macena ( Governo ) , Paulo Frateschi ( Relações Governamentais ) , Leda Paulani ( Planejamento ) , Luis Massonetto ( negócio Jurídicos ) e Fernando de Mello Franco ( Desenvolvimento Urbano ) 16h00 : reunião com Luiz Bueno , diretor superintendente de o Odebrecht Infraestrutura , Mauricio Maurano , vice-presidente de atacar , negócio internacional e private bank de o Banco de o Brasil , e Evaldo Borges , superintendente de governo de o Banco de o Brasil 16h30 : reunião com o prefeito Fernando Haddad e com o secretários Fernando de Mello Franco ( Desenvolvimentos Urbano ) e Luis Massonetto ( negócio jurídico ) 18h30 : despacho internoΓsecretario marcos cruz maio membro jof junta orcamentario financeira almoco prefeito fernando haddad secretarios francisco macena governo frateschi relacoes governamentais leda paulani planejamento luis massonetto negocio juridicos fernando mello franco desenvolvimento urbano luiz bueno diretor superintendente odebrecht infraestrutura mauricio maurano vice presidente atacar negocio internacional private bank banco brasil evaldo borges superintendente governo banco brasil prefeito fernando haddad secretarios fernando mello franco desenvolvimentos urbano luis massonetto negocio juridico interno
C:\3\DOUTORADO\NATUREZAS\1\3. NOTÍCIAS INSTITUCIONAIS\prefeitura\fazenda\2014-05-05-19-183.txtΓ"








   Agenda do secretário Marcos Cruz  Quarta-feira, 30 de abril de 2014    5/05/2014 
"Γ5/05/2014Γagenda de o secretário Marcos Cruz quarta-feira , 30 de abril de 2014 5/05/2014Γsecretario marcos cruz abril
C:\3\DOUTORADO\NATUREZAS\1\3. NOTÍCIAS INSTITUCIONAIS\prefeitura\fazenda\2014-05-05-19-184.txtΓ"








   Agenda do secretário Marcos Cruz  Terça-feira, 29 de abril de 2014    5/05/2014 
"Γ5/05/2014Γagenda de o secretário Marcos Cruz terça-feira , 29 de abril de 2014 5/05/2014Γsecretario marcos cruz terca abril
C:\3\DOUTORADO\NATUREZAS\1\3. NOTÍCIAS INSTITUCIONAIS\prefeitura\fazenda\2014-05-06-17-168.txtΓ"








   Agenda do secretário Marcos Cruz  Quarta-feira, 21 de maio de 2014.    6/05/2014 
"Γ6/05/2014Γagenda de o secretário Marcos Cruz quarta-feira , 21 de maio de 2014 . 6/05/2014Γsecretario marcos cruz maio
C:\3\DOUTORADO\NATUREZAS\1\3. NOTÍCIAS INSTITUCIONAIS\prefeitura\fazenda\2014-05-06-17-169.txtΓ"








   Agenda do secretário Marcos Cruz  Quinta-feira, 22 de maio de 2014.    6/05/2014 
"Γ6/05/2014Γagenda de o secretário Marcos Cruz Quinta-feira , 22 de maio de 2014 . 6/05/2014Γsecretario marcos cruz maio
C:\3\DOUTORADO\NATUREZAS\1\3. NOTÍCIAS INSTITUCIONAIS\prefeitura\fazenda\2014-05-06-17-170.txtΓ"








   Agenda do secretário Marcos Cruz  Sexta-feira, 23 de maio de 2014.    6/05/2014  Integral: Em Brasília - DF 
"Γ6/05/2014Γagenda de o secretário Marcos Cruz Sexta-feira , 23 de maio de 2014 . 6/05/2014 integral : em Brasília - DFΓsecretario marcos cruz maio integral brasilia df
C:\3\DOUTORADO\NATUREZAS\1\3. NOTÍCIAS INSTITUCIONAIS\prefeitura\fazenda\2014-05-07-17-167.txtΓ"








   Agenda do secretário Marcos Cruz  Segunda-feira, 26 de maio de 2014    7/05/2014 
"Γ7/05/2014Γagenda de o secretário Marcos Cruz Segunda-feira , 26 de maio de 2014 7/05/2014Γsecretario marcos cruz maio
C:\3\DOUTORADO\NATUREZAS\1\3. NOTÍCIAS INSTITUCIONAIS\prefeitura\fazenda\2014-05-07-19-181.txtΓ"








   Agenda do secretário Marcos Cruz  Terça-feira, 06 de maio de 2014    7/05/2014  08h30: Despachos internos 10h20: Participa da 1ª Reunião do Conselho Municipal
de Tecnologia da Informação e Comunicação 12h30: Almoço com Wilson Poit, presidente da SPTuris
e diretor-presidente da São Paulo Negócios 17h00: Reunião com Wilson Poit, presidente da São
Paulo Turismo e diretor-presidente da SP Negócios, Rodrigo Pirajá Wienskoski,
diretor jurídico, administrativo, financeiro e de ambiente de negócios da SP
Negócios, Beatriz Gusmão, diretora de novos negócios da SP Negócios, e equipe 18h30: Despachos internos
"Γ7/05/2014Γagenda de o secretário Marcos Cruz terça-feira , 06 de maio de 2014 7/05/2014 08h30 : despacho interno 10h20 : participar de o 1ª reunião de o Conselho Municipal de Tecnologia de o Informação e Comunicação 12h30 : almoço com Wilson Poit , presidente de o spturi e diretor-presidente de o São Paulo negócio 17h00 : reunião com Wilson Poit , presidente de o São Paulo Turismo e diretor-presidente de o SP negócio , Rodrigo Pirajá Wienskoski , diretor jurídico , administrativo , financeiro e de ambiente de negócio de o SP negócio , Beatriz Gusmão , diretora de novo negócio de o SP negócio , e equipe 18h30 : despacho internoΓsecretario marcos cruz terca maio interno participar conselho municipal tecnologia informacao comunicacao almoco wilson poit presidente spturi diretor presidente negocio wilson poit presidente turismo diretor presidente sp negocio rodrigo piraja wienskoski diretor juridico administrativo financeiro ambiente negocio sp negocio beatriz gusmao diretora novo negocio sp negocio equipe interno
C:\3\DOUTORADO\NATUREZAS\1\3. NOTÍCIAS INSTITUCIONAIS\prefeitura\fazenda\2014-05-07-19-182.txtΓ"








   Agenda do secretário Marcos Cruz  Segunda-feira, 05 de maio de 2014    7/05/2014  10h30: Reunião com a equipe de coordenação da pasta 12h30: Almoço com o prefeito Fernando Haddad e com o
secretário Luis Massonetto (Negócios Jurídicos) 14h30: Reunião com Wilson Poit, presidente da SPTuris
e diretor-presidente da São Paulo Negócios, com os secretários Fernando Mello
Franco (Desenvolvimento Urbano), Luis Massonetto (Negócios Jurídicos) e Francisco Macena
(Governo), com Gustavo Partezani Rodrigues, diretor de desenvolvimento da SP
Urbanismo, Guilherme Bueno de Camargo
(Procuradoria Geral do Município) e Roberto Madoglio, da Companhia São Paulo de
Desenvolvimento e Mobilização de Ativos (SPDA) 17h00: Reunião com Wilson Poit, presidente da SPTuris
e diretor-presidente da São Paulo Negócios, Rodrigo Pirajá Wienskoski, diretor
jurídico, administrativo, financeiro e de ambiente de negócios da SP Negócios,
e o secretário Simão Pedro Chiovetti (Serviços) 18h30: Despachos internos
"Γ7/05/2014Γagenda de o secretário Marcos Cruz Segunda-feira , 05 de maio de 2014 7/05/2014 10h30 : reunião com o equipe de coordenação de o pasta 12h30 : almoço com o prefeito Fernando Haddad e com o secretário Luis Massonetto ( negócio jurídico ) 14h30 : reunião com Wilson Poit , presidente de o spturi e diretor-presidente de o São Paulo negócio , com o secretários Fernando Mello Franco ( Desenvolvimento Urbano ) , Luis Massonetto ( negócio jurídico ) e Francisco Macena ( Governo ) , com Gustavo Partezani Rodrigues , diretor de desenvolvimento de o SP Urbanismo , Guilherme Bueno de Camargo ( Procuradoria Geral de o Município ) e Roberto Madoglio , de o Companhia São Paulo de Desenvolvimento e Mobilização de Ativos ( SPDA ) 17h00 : reunião com Wilson Poit , presidente de o spturi e diretor-presidente de o São Paulo negócio , Rodrigo Pirajá Wienskoski , diretor jurídico , administrativo , financeiro e de ambiente de negócio de o SP negócio , e o secretário Simão Pedro Chiovetti ( serviço ) 18h30 : despacho internoΓsecretario marcos cruz maio equipe coordenacao pasta almoco prefeito fernando haddad secretario luis massonetto negocio juridico wilson poit presidente spturi diretor presidente negocio secretarios fernando mello franco desenvolvimento urbano luis massonetto negocio juridico francisco macena governo gustavo partezani rodrigues diretor desenvolvimento sp urbanismo guilherme bueno camargo procuradoria geral roberto madoglio companhia desenvolvimento mobilizacao ativos spda wilson poit presidente spturi diretor presidente negocio rodrigo piraja wienskoski diretor juridico administrativo financeiro ambiente negocio sp negocio secretario simao pedro chiovetti servico interno
C:\3\DOUTORADO\NATUREZAS\1\3. NOTÍCIAS INSTITUCIONAIS\prefeitura\fazenda\2014-05-08-18-179.txtΓ"








   Agenda do secretário Marcos Cruz  Quinta-feira, 08 de maio de 2014.    8/05/2014 
"Γ8/05/2014Γagenda de o secretário Marcos Cruz Quinta-feira , 08 de maio de 2014 . 8/05/2014Γsecretario marcos cruz maio
C:\3\DOUTORADO\NATUREZAS\1\3. NOTÍCIAS INSTITUCIONAIS\prefeitura\fazenda\2014-05-08-18-180.txtΓ"








   Agenda do secretário Marcos Cruz  Quarta-feira, 07 de maio de 2014.    8/05/2014 
"Γ8/05/2014Γagenda de o secretário Marcos Cruz quarta-feira , 07 de maio de 2014 . 8/05/2014Γsecretario marcos cruz maio
C:\3\DOUTORADO\NATUREZAS\1\3. NOTÍCIAS INSTITUCIONAIS\prefeitura\fazenda\2014-05-09-17-166.txtΓ"








   Agenda do secretário Marcos Cruz  Terça-feira, 27 de maio de 2014.    9/05/2014  8h30: Despachos internos 10h30: Reunião com a secretária Leda Paulani
(Planejamento) 14h15: Reunião com Wilson Poit, presidente da São
Paulo Turismo e diretor-presidente da SP Negócios, além de Rodrigo Pirajá
Wienskoski, Diretor Jurídico, Administrativo, Financeiro e de Ambiente de
Negócios, e Beatriz Gusmão, diretora de novos negócios e promoção de
investimentos, da SP Negócios e equipe 15h30: Reunião com o prefeito Fernando Haddad e os
secretários Francisco Macena (Governo), Luis Massonetto (Negócios Jurídicos), e
Fernando de Mello Franco (Desenvolvimento Urbano) 18h30: Despachos internos  
"Γ9/05/2014Γagenda de o secretário Marcos Cruz terça-feira , 27 de maio de 2014 . 9/05/2014 8h30 : despacho interno 10h30 : reunião com o secretária Leda Paulani ( planejamento ) 14h15 : reunião com Wilson Poit , presidente de o São Paulo Turismo e diretor-presidente de o SP negócio , além de Rodrigo Pirajá Wienskoski , diretor Jurídico , Administrativo , Financeiro e de Ambiente de negócio , e Beatriz Gusmão , diretora de novo negócio e promoção de investimento , de o SP negócio e equipe 15h30 : reunião com o prefeito Fernando Haddad e o secretários Francisco Macena ( Governo ) , Luis Massonetto ( negócio Jurídicos ) , e Fernando de Mello Franco ( Desenvolvimento Urbano ) 18h30 : despacho internoΓsecretario marcos cruz terca maio interno leda paulani planejamento wilson poit presidente turismo diretor presidente sp negocio alem rodrigo piraja wienskoski diretor juridico administrativo financeiro ambiente negocio beatriz gusmao diretora novo negocio promocao investimento sp negocio equipe prefeito fernando haddad secretarios francisco macena governo luis massonetto negocio juridicos fernando mello franco desenvolvimento urbano interno
C:\3\DOUTORADO\NATUREZAS\1\3. NOTÍCIAS INSTITUCIONAIS\prefeitura\fazenda\2014-05-09-18-173.txtΓ"








   Agenda do secretário Marcos Cruz  Terça-feira, 13 de maio de 2014.    9/05/2014  11h00: Reunião com Wilson Poit, presidente da São
Paulo Turismo e diretor-presidente da SP Negócios, Rodrigo Pirajá Wienskoski,
Diretor Jurídico, Administrativo, Financeiro e de Ambiente de Negócios e
equipe, Rodrigo Bracet Miragaya, Procurador do Município de São Paulo, Jussara
Rodrigues Corrêa, da Procuradoria-Geral do Município (PGM), e Tiago Rossi,
chefe de assessoria jurídica (Negócios Jurídicos) 16h00: Despacho com o Prefeito Fernando Haddad                                                          
"Γ9/05/2014Γagenda de o secretário Marcos Cruz terça-feira , 13 de maio de 2014 . 9/05/2014 11h00 : reunião com Wilson Poit , presidente de o São Paulo Turismo e diretor-presidente de o SP negócio , Rodrigo Pirajá Wienskoski , diretor Jurídico , Administrativo , Financeiro e de Ambiente de negócio e equipe , Rodrigo Bracet Miragaya , Procurador de o Município de São Paulo , Jussara Rodrigues Corrêa , de o Procuradoria-Geral de o Município ( PGM ) , e Tiago Rossi , chefe de assessoria jurídico ( negócio jurídico ) 16h00 : despacho com o Prefeito Fernando HaddadΓsecretario marcos cruz terca maio wilson poit presidente turismo diretor presidente sp negocio rodrigo piraja wienskoski diretor juridico administrativo financeiro ambiente negocio equipe rodrigo bracet miragaya procurador jussara rodrigues correa procuradoria geral pgm tiago rossi chefe assessoria juridico negocio juridico prefeito fernando haddad
C:\3\DOUTORADO\NATUREZAS\1\3. NOTÍCIAS INSTITUCIONAIS\prefeitura\fazenda\2014-05-09-18-174.txtΓ"








   Agenda do secretário Marcos Cruz  Quarta-feira, 14 de maio de 2014.    9/05/2014  10h30: Despachos internos 12h30: Reunião com Laercio Cosentino, presidente da
TOTVS 14h30: Reunião com o secretário Fernando de Mello
Franco (Desenvolvimento Urbano), Antonio Carlos Cintra do Amaral Filho, chefe
de gabinete da presidência da SP Urbanismo, Gustavo Partezani Rodrigues,
diretor de desenvolvimento da SP Urbanismo, Marcelo Fonseca Ignatios,
superintendente de estruturação de projetos na SP Urbanismo, e Jose Fernando
Ferreira Brega, da Secretaria de Negócios Jurídicos 16h00: Reunião com os secretários Luis Massonetto
(Negócios Jurídicos) e Roberto Garibe (Infraestrutura Urbana e Obras)  18h30: Despachos internos
"Γ9/05/2014Γagenda de o secretário Marcos Cruz quarta-feira , 14 de maio de 2014 . 9/05/2014 10h30 : despacho interno 12h30 : reunião com Laercio Cosentino , presidente de o totv 14h30 : reunião com o secretário Fernando de Mello Franco ( Desenvolvimento Urbano ) , Antonio Carlos Cintra de o Amaral Filho , chefe de gabinete de o presidência de o SP Urbanismo , Gustavo Partezani Rodrigues , diretor de desenvolvimento de o SP Urbanismo , Marcelo Fonseca Ignatios , superintendente de estruturação de projeto em o SP Urbanismo , e Jose Fernando Ferreira Brega , de o Secretaria de negócio Jurídicos 16h00 : reunião com o secretários Luis Massonetto ( negócio jurídico ) e Roberto Garibe ( Infraestrutura Urbana e Obras ) 18h30 : despacho internoΓsecretario marcos cruz maio interno laercio cosentino presidente totv secretario fernando mello franco desenvolvimento urbano antonio carlos cintra amaral filho chefe presidencia sp urbanismo gustavo partezani rodrigues diretor desenvolvimento sp urbanismo marcelo fonseca ignatios superintendente estruturacao projeto sp urbanismo jose fernando ferreira brega negocio juridicos secretarios luis massonetto negocio juridico roberto garibe infraestrutura urbana obras interno
C:\3\DOUTORADO\NATUREZAS\1\3. NOTÍCIAS INSTITUCIONAIS\prefeitura\fazenda\2014-05-09-18-175.txtΓ"








   Agenda do secretário Marcos Cruz  Quinta-feira, 15 de maio de 2014.    9/05/2014  8h30: Despachos internos 12h00: Reunião com Beatriz Gusmão, diretora de novos
negócios e promoção de investimentos da SP Negócios, Rodrigo Pirajá Wienskoski,
diretor jurídico, administrativo, financeiro e de ambiente de negócios da SP
Negócios, e equipe. 12h30: Almoço com o prefeito Fernando Haddad e com os
secretários Francisco Macena (Governo), Leda Paulani (Planejamento), Luis
Massonetto (Negócios Jurídicos), Fernando de Mello Franco (Desenvolvimento
Urbano) e Paulo Frateschi (Relações Governamentais) 15h30: Reunião com o prefeito Fernando Haddad e com
os secretários José Floriano (Habitação), Francisco Macena (Governo) e Leda
Paulani (Planejamento) 18h30: Despachos internos  
"Γ9/05/2014Γagenda de o secretário Marcos Cruz Quinta-feira , 15 de maio de 2014 . 9/05/2014 8h30 : despacho interno 12h00 : reunião com Beatriz Gusmão , diretora de novo negócio e promoção de investimento de o SP negócio , Rodrigo Pirajá Wienskoski , diretor jurídico , administrativo , financeiro e de ambiente de negócio de o SP negócio , e equipe . 12h30 : almoço com o prefeito Fernando Haddad e com o secretários Francisco Macena ( Governo ) , Leda Paulani ( Planejamento ) , Luis Massonetto ( negócio jurídico ) , Fernando de Mello Franco ( Desenvolvimento Urbano ) e Paulo Frateschi ( Relações Governamentais ) 15h30 : reunião com o prefeito Fernando Haddad e com o secretários José Floriano ( Habitação ) , Francisco Macena ( Governo ) e Leda Paulani ( planejamento ) 18h30 : despacho internoΓsecretario marcos cruz maio interno beatriz gusmao diretora novo negocio promocao investimento sp negocio rodrigo piraja wienskoski diretor juridico administrativo financeiro ambiente negocio sp negocio equipe almoco prefeito fernando haddad secretarios francisco macena governo leda paulani planejamento luis massonetto negocio juridico fernando mello franco desenvolvimento urbano frateschi relacoes governamentais prefeito fernando haddad secretarios jose floriano habitacao francisco macena governo leda paulani planejamento interno
C:\3\DOUTORADO\NATUREZAS\1\3. NOTÍCIAS INSTITUCIONAIS\prefeitura\fazenda\2014-05-09-18-176.txtΓ"








   Agenda do secretário Marcos Cruz  Sexta-feira, 16 de maio de 2014.    9/05/2014  8h30: Despachos
internos           14h00: Participa de
reunião do Conselho de Administração da Companhia Paulistana de Securitização
(SPSec) 14h30: Participa de reunião do Conselho de
Administração da Companhia São Paulo de Desenvolvimento e Mobilização de Ativos
(SPDA) 16h00: Despachos internos
"Γ9/05/2014Γagenda de o secretário Marcos Cruz Sexta-feira , 16 de maio de 2014 . 9/05/2014 8h30 : despacho interno 14h00 : participar de reunião de o Conselho de Administração de o Companhia Paulistana de Securitização ( SPSec ) 14h30 : participar de reunião de o Conselho de Administração de o Companhia São Paulo de Desenvolvimento e Mobilização de Ativos ( SPDA ) 16h00 : despacho internoΓsecretario marcos cruz maio interno participar conselho administracao companhia paulistana securitizacao spsec participar conselho administracao companhia desenvolvimento mobilizacao ativos spda interno
C:\3\DOUTORADO\NATUREZAS\1\3. NOTÍCIAS INSTITUCIONAIS\prefeitura\fazenda\2014-05-31-16-155.txtΓ"








   Agenda do secretário Marcos Cruz  Segunda-feira, 9 de junho de 2014.    0/06/2014  8h30: Despachos internos 10h30: Reunião com a equipe de coordenação da pasta 12h30: Almoço com André
Lahóz e Cláudia Vassallo, da Revista Exame, e Wilson Poit, presidente da
São Paulo Turismo e diretor-presidente da SP Negócios 15h30: Assinatura de Protocolo de Intenções para
implementação da REDESIM, com o ministro Guilherme Afif Domingos, o governador
Geraldo Alckmin e o prefeito Fernando Haddad Local: Palácio dos Bandeirantes 18h30: Despachos internos  
"Γ0/06/2014Γagenda de o secretário Marcos Cruz Segunda-feira , 9 de junho de 2014 . 0/06/2014 8h30 : despacho interno 10h30 : reunião com o equipe de coordenação de o pasta 12h30 : almoço com André Lahóz e Cláudia Vassallo , de o revista Exame , e Wilson Poit , presidente de o São Paulo Turismo e diretor-presidente de o SP negócio 15h30 : Assinatura de Protocolo de Intenções para implementação de o RedesiM , com o ministro Guilherme Afif Domingos , o governador Geraldo Alckmin e o prefeito Fernando Haddad local : Palácio de o Bandeirantes 18h30 : despacho internoΓsecretario marcos cruz junho interno equipe coordenacao pasta almoco andre lahoz claudia vassallo revista exame wilson poit presidente turismo diretor presidente sp negocio assinatura protocolo intencoes implementacao redesim ministro guilherme afif domingos governador geraldo alckmin prefeito fernando haddad palacio bandeirantes interno
C:\3\DOUTORADO\NATUREZAS\1\3. NOTÍCIAS INSTITUCIONAIS\prefeitura\fazenda\2014-05-31-16-156.txtΓ"








   Agenda do secretário Marcos Cruz  Sexta-feira, 6 de junho de 2014.    0/06/2014  8h30: Despachos internos 9h30: Reunião com o vereador Ricardo Nunes 16h00: Despachos internos  



"Γ0/06/2014Γagenda de o secretário Marcos Cruz Sexta-feira , 6 de junho de 2014 . 0/06/2014 8h30 : despacho interno 9h30 : reunião com o vereador Ricardo Nunes 16h00 : despacho internoΓsecretario marcos cruz junho interno vereador ricardo nunes interno
C:\3\DOUTORADO\NATUREZAS\1\3. NOTÍCIAS INSTITUCIONAIS\prefeitura\fazenda\2014-06-01-16-153.txtΓ"








   Agenda do secretário Marcos Cruz  Terça-feira, 10 de junho de 2014    1/06/2014 
"Γ1/06/2014Γagenda de o secretário Marcos Cruz terça-feira , 10 de junho de 2014 1/06/2014Γsecretario marcos cruz terca junho
C:\3\DOUTORADO\NATUREZAS\1\3. NOTÍCIAS INSTITUCIONAIS\prefeitura\fazenda\2014-06-01-16-154.txtΓ"








   Agenda do secretário Marcos Cruz  Segunda-feira, 9 de junho de 2014    1/06/2014 
"Γ1/06/2014Γagenda de o secretário Marcos Cruz Segunda-feira , 9 de junho de 2014 1/06 /2014Γsecretario marcos cruz junho
C:\3\DOUTORADO\NATUREZAS\1\3. NOTÍCIAS INSTITUCIONAIS\prefeitura\fazenda\2014-06-02-17-162.txtΓ"








       Secretaria Municipal da Fazenda realiza entrega do 32º Prêmio da Nota Fiscal Paulistana  Premiados receberam cheques simbólicos no valor de R$ 50, 20 e 10 mil    2/06/2014 
"Γ2/06/2014ΓSecretaria Municipal de o Fazenda realizar entrega de o 32º Prêmio de o Nota Fiscal Paulistana Premiados receber cheques simbólico em o valor de R$ 50 , 20 e 10 mil 2/06 /2014Γmunicipal fazenda realizar entrega premio nota fiscal paulistana premiados receber cheques simbolico valor r mil
C:\3\DOUTORADO\NATUREZAS\1\3. NOTÍCIAS INSTITUCIONAIS\prefeitura\fazenda\2014-06-03-17-161.txtΓ"








   Agenda do secretário Marcos Cruz  Segunda-feira, 2 de junho de 2014.    3/06/2014  8h30: Despachos internos 14h00: Reunião com o secretário Mário Vinícius Claussen Spinelli (Controlador Geral do Município), Robinson Barreirinhas (Procurador Geral do Município), e o
promotor Marcelo Duarte Daneluzzi (Promotor de Justiça do Patrimônio Público e
Social da Capital). 16h00: Reunião com Marcelo Saintive, diretor-geral da
Estruturadora Brasileira de Projetos (EBP), Fernando Pieroni, diretor de
projetos da EBP, e equipe 18h30: Despachos internos   
"Γ3/06/2014Γagenda de o secretário Marcos Cruz Segunda-feira , 2 de junho de 2014 . 3/06/2014 8h30 : despacho interno 14h00 : reunião com o secretário Mário Vinícius Claussen Spinelli ( Controlador Geral de o município ) , Robinson Barreirinhas ( Procurador Geral de o município ) , e o promotor Marcelo Duarte Daneluzzi ( promotor de Justiça de o Patrimônio Público e Social de o Capital ) . 16h00 : reunião com Marcelo Saintive , diretor-geral de o Estruturadora Brasileira de Projetos ( EBP ) , Fernando Pieroni , diretor de projeto de o EBP , e equipe 18h30 : despacho internoΓsecretario marcos cruz junho interno secretario mario vinicius claussen spinelli controlador geral robinson barreirinhas procurador geral promotor marcelo duarte daneluzzi promotor justica patrimonio publico social capital marcelo saintive diretor geral estruturadora brasileira projetos ebp fernando pieroni diretor projeto ebp equipe interno
C:\3\DOUTORADO\NATUREZAS\1\3. NOTÍCIAS INSTITUCIONAIS\prefeitura\fazenda\2014-06-04-16-160.txtΓ"








   Agenda do secretário Marcos Cruz  Terça-feira, 3 de junho de 2014.
    4/06/2014 
"Γ4/06/2014Γagenda de o secretário Marcos Cruz terça-feira , 3 de junho de 2014 . 4/06/2014Γsecretario marcos cruz terca junho
C:\3\DOUTORADO\NATUREZAS\1\3. NOTÍCIAS INSTITUCIONAIS\prefeitura\fazenda\2014-06-05-15-147.txtΓ"








   Agenda do secretário Marcos Cruz  Terça-feira, 24 de junho de 2014    5/06/2014  8h30: Despachos internos 10h00: Reunião com o
secretário Juca Ferreira (Cultura), Wilson Poit, presidente da SPTuris e
diretor-presidente da São Paulo Negócios, Guilherme Varella, coordenador de
assessoria técnica (Cultura), Rodrigo Pirajá Wienskoski, diretor jurídico,
administrativo, financeiro e de ambiente de negócios da SP Negócios, e Beatriz
Gusmão, diretora de novos negócios da SP Negócios 11h00: Reunião com o secretário Luis Massonetto
(Negócios Jurídicos), Daniela Otenio e Henrique Portella da EY (Ernest & Young) 12h30: Almoço com o prefeito Fernando Haddad e com os
secretários Francisco Macena (Governo), Leda Paulani (Planejamento) e Luis
Massonetto (Negócios Jurídicos) 14h00: Participa
de reunião do Conselho de Administração da Companhia Paulistana de
Securitização (SPSec)   15h00: Reunião com o prefeito Fernando Haddad e com o
secretário Jilmar Tatto (Transportes) 16h00: Reunião com Rodrigo Pirajá Wienskoski, diretor
jurídico, administrativo, financeiro e de ambiente de negócios da SP Negócios,
Luciano Amadio, presidente da Associação Paulista de Empresários de Obras
Públicas (Apeop), e Carlos Eduardo Lima, diretor-executivo da Apeop 18h30: Despachos internos   



